[07-30 16:09:01]135,Arrow 01, Character ID:1
[07-30 16:09:01]2001,Hairdo 2, Character ID:2
[07-30 16:09:01]2002,Hairdo 3, Character ID:2
[07-30 16:09:01]2003,Hairdo 4, Character ID:2
[07-30 16:09:01]2004,Hairdo 5, Character ID:2
[07-30 16:09:01]2005,Hairdo 6, Character ID:2
[07-30 16:09:01]2006,Hairdo 7, Character ID:2
[07-30 16:09:01]2007,Hairdo 8, Character ID:2
[07-30 16:09:01]2008,Event Commissioner, Character ID:2
[07-30 16:09:01]2009,Hairdo 1, Character ID:2
[07-30 16:09:01]2010,Hairdo 1, Character ID:2
[07-30 16:09:01]2011,Hairdo 1, Character ID:2
[07-30 16:09:01]2012,Hairdo 1, Character ID:2
[07-30 16:09:01]2013,Hairdo 1, Character ID:2
[07-30 16:09:01]2014,Hairdo 1, Character ID:2
[07-30 16:09:01]2015,Hairdo 2, Character ID:2
[07-30 16:09:01]2016,Hairdo 2, Character ID:2
[07-30 16:09:01]2017,Hairdo 2, Character ID:2
[07-30 16:09:01]2018,Hairdo 2, Character ID:2
[07-30 16:09:01]2019,Hairdo 2, Character ID:2
[07-30 16:09:01]2020,Hairdo 2, Character ID:2
[07-30 16:09:01]2021,Hairdo 3, Character ID:2
[07-30 16:09:01]2022,Hairdo 3, Character ID:2
[07-30 16:09:01]2023,Hairdo 3, Character ID:2
[07-30 16:09:01]2024,Hairdo 3, Character ID:2
[07-30 16:09:01]2025,Hairdo 3, Character ID:2
[07-30 16:09:01]2026,Hairdo 3, Character ID:2
[07-30 16:09:01]2027,Hairdo 4, Character ID:2
[07-30 16:09:01]2028,Hairdo 4, Character ID:2
[07-30 16:09:01]2029,Hairdo 4, Character ID:2
[07-30 16:09:01]2030,Hairdo 4, Character ID:2
[07-30 16:09:01]2031,Hairdo 4, Character ID:2
[07-30 16:09:01]2032,Hairdo 4, Character ID:2
[07-30 16:09:01]2033,Hairdo 5, Character ID:2
[07-30 16:09:01]2034,Hairdo 5, Character ID:2
[07-30 16:09:01]2035,Hairdo 5, Character ID:2
[07-30 16:09:01]2036,Hairdo 5, Character ID:2
[07-30 16:09:01]2037,Hairdo 5, Character ID:2
[07-30 16:09:01]2038,Hairdo 5, Character ID:2
[07-30 16:09:01]2039,Hairdo 5, Character ID:2
[07-30 16:09:01]2040,Hairdo 6, Character ID:2
[07-30 16:09:01]2041,Hairdo 6, Character ID:2
[07-30 16:09:01]2042,Hairdo 6, Character ID:2
[07-30 16:09:01]2043,Hairdo 6, Character ID:2
[07-30 16:09:01]2044,Hairdo 6, Character ID:2
[07-30 16:09:01]2045,Hairdo 6, Character ID:2
[07-30 16:09:01]2046,Hairdo 6, Character ID:2
[07-30 16:09:01]2047,Hairdo 7, Character ID:2
[07-30 16:09:01]2048,Hairdo 7, Character ID:2
[07-30 16:09:01]2049,Hairdo 7, Character ID:2
[07-30 16:09:01]2050,Hairdo 7, Character ID:2
[07-30 16:09:01]2051,Hairdo 7, Character ID:2
[07-30 16:09:01]2052,Hairdo 7, Character ID:2
[07-30 16:09:01]2053,Hairdo 7, Character ID:2
[07-30 16:09:01]2054,Hairdo 8, Character ID:2
[07-30 16:09:01]2055,Hairdo 8, Character ID:2
[07-30 16:09:01]2056,Hairdo 8, Character ID:2
[07-30 16:09:01]2057,Hairdo 8, Character ID:2
[07-30 16:09:01]2058,Hairdo 8, Character ID:2
[07-30 16:09:01]2059,Hairdo 8, Character ID:2
[07-30 16:09:01]2060,Guy 1 Bald Hairdo, Character ID:2
[07-30 16:09:01]2061,Lance Failed Hairdo 2, Character ID:2
[07-30 16:09:01]2062,Hairdo 1, Character ID:1
[07-30 16:09:01]2063,Hairdo 2, Character ID:1
[07-30 16:09:01]2064,Hairdo 3, Character ID:1
[07-30 16:09:01]2065,Hairdo 4, Character ID:1
[07-30 16:09:01]2066,Hairdo 5, Character ID:1
[07-30 16:09:01]2067,Hairdo 6, Character ID:1
[07-30 16:09:01]2068,Hairdo 7, Character ID:1
[07-30 16:09:01]2069,Hairdo 8, Character ID:1
[07-30 16:09:01]2070,Event Commissioner, Character ID:1
[07-30 16:09:01]2071,Hairdo 1, Character ID:1
[07-30 16:09:01]2072,Hairdo 1, Character ID:1
[07-30 16:09:01]2073,Hairdo 1, Character ID:1
[07-30 16:09:01]2074,Hairdo 1, Character ID:1
[07-30 16:09:01]2075,Hairdo 1, Character ID:1
[07-30 16:09:01]2076,Hairdo 1, Character ID:1
[07-30 16:09:01]2077,Hairdo 1, Character ID:1
[07-30 16:09:01]2078,Hairdo 2, Character ID:1
[07-30 16:09:01]2079,Hairdo 2, Character ID:1
[07-30 16:09:01]2080,Hairdo 2, Character ID:1
[07-30 16:09:01]2081,Hairdo 2, Character ID:1
[07-30 16:09:01]2082,Hairdo 2, Character ID:1
[07-30 16:09:01]2083,Hairdo 2, Character ID:1
[07-30 16:09:01]2084,Hairdo 3, Character ID:1
[07-30 16:09:01]2085,Hairdo 3, Character ID:1
[07-30 16:09:01]2086,Hairdo 3, Character ID:1
[07-30 16:09:01]2087,Hairdo 3, Character ID:1
[07-30 16:09:01]2088,Hairdo 3, Character ID:1
[07-30 16:09:01]2089,Hairdo 3, Character ID:1
[07-30 16:09:01]2090,Hairdo 4, Character ID:1
[07-30 16:09:01]2091,Hairdo 4, Character ID:1
[07-30 16:09:01]2092,Hairdo 4, Character ID:1
[07-30 16:09:01]2093,Hairdo 4, Character ID:1
[07-30 16:09:01]2094,Hairdo 4, Character ID:1
[07-30 16:09:01]2095,Hairdo 4, Character ID:1
[07-30 16:09:01]2096,Hairdo 4, Character ID:1
[07-30 16:09:01]2097,Hairdo 5, Character ID:1
[07-30 16:09:01]2098,Hairdo 5, Character ID:1
[07-30 16:09:01]2099,Hairdo 5, Character ID:1
[07-30 16:09:01]2100,Hairdo 5, Character ID:1
[07-30 16:09:01]2101,Hairdo 6, Character ID:1
[07-30 16:09:01]2102,Hairdo 6, Character ID:1
[07-30 16:09:01]2103,Hairdo 6, Character ID:1
[07-30 16:09:01]2104,Hairdo 6, Character ID:1
[07-30 16:09:01]2105,Hairdo 6, Character ID:1
[07-30 16:09:01]2106,Hairdo 6, Character ID:1
[07-30 16:09:01]2107,Hairdo 6, Character ID:1
[07-30 16:09:01]2108,Hairdo 7, Character ID:1
[07-30 16:09:01]2109,Hairdo 7, Character ID:1
[07-30 16:09:01]2110,Hairdo 7, Character ID:1
[07-30 16:09:01]2111,Hairdo 7, Character ID:1
[07-30 16:09:01]2112,Hairdo 7, Character ID:1
[07-30 16:09:01]2113,Hairdo 7, Character ID:1
[07-30 16:09:01]2114,Hairdo 8, Character ID:1
[07-30 16:09:01]2115,Hairdo 8, Character ID:1
[07-30 16:09:01]2116,Hairdo 8, Character ID:1
[07-30 16:09:01]2117,Hairdo 8, Character ID:1
[07-30 16:09:01]2118,Hairdo 8, Character ID:1
[07-30 16:09:01]2119,Hairdo 8, Character ID:1
[07-30 16:09:01]2120,Hairdo 8, Character ID:1
[07-30 16:09:01]2121,Carsise Failed Hairdo 1, Character ID:1
[07-30 16:09:01]2122,Guy 2 Bald Hairdo, Character ID:1
[07-30 16:09:01]2123,Carsise Failed Hairdo 2, Character ID:1
[07-30 16:09:01]2124,Hairdo 1, Character ID:1
[07-30 16:09:01]2125,Hairdo 2, Character ID:1
[07-30 16:09:01]2126,Hairdo 3, Character ID:1
[07-30 16:09:01]2127,Hairdo 4, Character ID:1
[07-30 16:09:01]2128,Hairdo 5, Character ID:1
[07-30 16:09:01]2129,Hairdo 6, Character ID:1
[07-30 16:09:01]2130,Hairdo 7, Character ID:1
[07-30 16:09:01]2131,Hairdo 8, Character ID:1
[07-30 16:09:01]2132,Event Commissioner, Character ID:1
[07-30 16:09:01]2133,Hairdo 1, Character ID:1
[07-30 16:09:01]2134,Hairdo 1, Character ID:1
[07-30 16:09:01]2135,Hairdo 1, Character ID:1
[07-30 16:09:01]2136,Hairdo 1, Character ID:1
[07-30 16:09:01]2137,Hairdo 1, Character ID:1
[07-30 16:09:01]2138,Hairdo 1, Character ID:1
[07-30 16:09:01]2139,Hairdo 1, Character ID:1
[07-30 16:09:01]2140,Hairdo 2, Character ID:1
[07-30 16:09:01]2141,Hairdo 2, Character ID:1
[07-30 16:09:01]2142,Hairdo 2, Character ID:1
[07-30 16:09:01]2143,Hairdo 2, Character ID:1
[07-30 16:09:01]2144,Hairdo 2, Character ID:1
[07-30 16:09:01]2145,Hairdo 2, Character ID:1
[07-30 16:09:01]2146,Hairdo 3, Character ID:1
[07-30 16:09:01]2147,Hairdo 3, Character ID:1
[07-30 16:09:01]2148,Hairdo 3, Character ID:1
[07-30 16:09:01]2149,Hairdo 3, Character ID:1
[07-30 16:09:01]2150,Hairdo 3, Character ID:1
[07-30 16:09:01]2151,Hairdo 3, Character ID:1
[07-30 16:09:01]2152,Hairdo 4, Character ID:1
[07-30 16:09:01]2153,Hairdo 4, Character ID:1
[07-30 16:09:01]2154,Hairdo 4, Character ID:1
[07-30 16:09:01]2155,Hairdo 4, Character ID:1
[07-30 16:09:01]2156,Hairdo 4, Character ID:1
[07-30 16:09:01]2157,Hairdo 4, Character ID:1
[07-30 16:09:01]2158,Hairdo 5, Character ID:1
[07-30 16:09:01]2159,Hairdo 5, Character ID:1
[07-30 16:09:01]2160,Hairdo 5, Character ID:1
[07-30 16:09:01]2161,Hairdo 5, Character ID:1
[07-30 16:09:01]2162,Hairdo 5, Character ID:1
[07-30 16:09:01]2163,Hairdo 5, Character ID:1
[07-30 16:09:01]2164,Hairdo 6, Character ID:1
[07-30 16:09:01]2165,Hairdo 6, Character ID:1
[07-30 16:09:01]2166,Hairdo 6, Character ID:1
[07-30 16:09:01]2167,Hairdo 6, Character ID:1
[07-30 16:09:01]2168,Hairdo 6, Character ID:1
[07-30 16:09:01]2169,Hairdo 6, Character ID:1
[07-30 16:09:01]2170,Hairdo 7, Character ID:1
[07-30 16:09:01]2171,Hairdo 7, Character ID:1
[07-30 16:09:01]2172,Hairdo 7, Character ID:1
[07-30 16:09:01]2173,Hairdo 7, Character ID:1
[07-30 16:09:01]2174,Hairdo 7, Character ID:1
[07-30 16:09:01]2175,Hairdo 7, Character ID:1
[07-30 16:09:01]2176,Hairdo 8, Character ID:1
[07-30 16:09:01]2177,Hairdo 8, Character ID:1
[07-30 16:09:01]2178,Hairdo 8, Character ID:1
[07-30 16:09:01]2179,Hairdo 8, Character ID:1
[07-30 16:09:01]2180,Hairdo 8, Character ID:1
[07-30 16:09:01]2181,Hairdo 8, Character ID:1
[07-30 16:09:01]2182,Phyllis Failed Hairdo 1, Character ID:1
[07-30 16:09:01]2183,Phyllis Failed Hairdo 2, Character ID:1
[07-30 16:09:01]2184,Girl 1 Bald Hairdo, Character ID:1
[07-30 16:09:01]2185,Girl 1 Hair Makeup 01, Character ID:1
[07-30 16:09:01]2186,Girl 2 Hair 00, Character ID:1
[07-30 16:09:01]2187,Crabby Cap, Character ID:1
[07-30 16:09:01]2188,Rooroo Cap, Character ID:1
[07-30 16:09:01]2189,Playful Racoon Cap, Character ID:1
[07-30 16:09:01]2190,Duckling Cap, Character ID:1
[07-30 16:09:01]2191,Big Crab Cap, Character ID:1
[07-30 16:09:01]2192,Lobster Cap, Character ID:1
[07-30 16:09:01]2193,Ducky Cap, Character ID:1
[07-30 16:09:01]2194,Prawn Cap, Character ID:1
[07-30 16:09:01]2195,Pincer Cap, Character ID:1
[07-30 16:09:01]2196,Sheepy Cap, Character ID:1
[07-30 16:09:01]2197,Meowy Cap, Character ID:1
[07-30 16:09:01]2198,Owl Cap, Character ID:1
[07-30 16:09:01]2199,Hopperoo Cap, Character ID:1
[07-30 16:09:01]2200,Clever Otter Cap, Character ID:1
[07-30 16:09:01]2201,Lucky Otter Cap, Character ID:1
[07-30 16:09:01]2202,Mousey Cap, Character ID:1
[07-30 16:09:01]2203,Kitty Cap, Character ID:1
[07-30 16:09:01]2204,Loopy Bunny Cap, Character ID:1
[07-30 16:09:01]2205,Goaty Cap, Character ID:1
[07-30 16:09:01]2206,Deer Cap, Character ID:1
[07-30 16:09:01]2207,Otter Cap, Character ID:1
[07-30 16:09:01]2208,Racoon Cap, Character ID:1
[07-30 16:09:01]2210,Happy Bunny Cap, Character ID:1
[07-30 16:09:01]2211,Night Owl Cap, Character ID:1
[07-30 16:09:01]2212,Kangaroo Cap, Character ID:1
[07-30 16:09:01]2213,Joyful Bunny Cap, Character ID:1
[07-30 16:09:01]2214,Bunny Baby Cap, Character ID:1
[07-30 16:09:01]2215,Lucky Bunny Cap, Character ID:1
[07-30 16:09:01]2217,Event Commissioner, Character ID:1
[07-30 16:09:01]2218,Happy Panda Cap, Character ID:1
[07-30 16:09:01]2219,Mystic Panda Cap, Character ID:1
[07-30 16:09:01]2220,Gold Fish Cap, Character ID:1
[07-30 16:09:01]2221,Fish Fairy Cap, Character ID:1
[07-30 16:09:01]2222,Dragon Cap, Character ID:1
[07-30 16:09:01]2223,Dragon Lord Cap, Character ID:1
[07-30 16:09:01]2246,Girl 2 Bald Hairdo, Character ID:1
[07-30 16:09:01]2247,Hairdo 1, Character ID:1
[07-30 16:09:01]2248,Hairdo 1, Character ID:1
[07-30 16:09:01]2249,Hairdo 1, Character ID:1
[07-30 16:09:01]2250,Hairdo 1, Character ID:1
[07-30 16:09:01]2251,Hairdo 1, Character ID:1
[07-30 16:09:01]2252,Hairdo 1, Character ID:1
[07-30 16:09:01]2253,Hairdo 2, Character ID:1
[07-30 16:09:01]2254,Hairdo 2, Character ID:1
[07-30 16:09:01]2255,Hairdo 2, Character ID:1
[07-30 16:09:01]2256,Hairdo 2, Character ID:1
[07-30 16:09:01]2257,Hairdo 2, Character ID:1
[07-30 16:09:01]2258,Hairdo 2, Character ID:1
[07-30 16:09:01]2259,Hairdo 3, Character ID:1
[07-30 16:09:01]2260,Hairdo 3, Character ID:1
[07-30 16:09:01]2261,Hairdo 3, Character ID:1
[07-30 16:09:01]2262,Hairdo 3, Character ID:1
[07-30 16:09:01]2263,Hairdo 3, Character ID:1
[07-30 16:09:01]2264,Hairdo 3, Character ID:1
[07-30 16:09:01]2265,Hairdo 4, Character ID:1
[07-30 16:09:01]2266,Hairdo 4, Character ID:1
[07-30 16:09:01]2267,Hairdo 4, Character ID:1
[07-30 16:09:01]2268,Hairdo 4, Character ID:1
[07-30 16:09:01]2269,Hairdo 4, Character ID:1
[07-30 16:09:01]2270,Hairdo 4, Character ID:1
[07-30 16:09:01]2271,Ami Failed Hairdo 1, Character ID:1
[07-30 16:09:01]2272,Ami Failed Hairdo 2, Character ID:1
[07-30 16:09:01]2275,Lance Trendy Hairdo 1, Character ID:2
[07-30 16:09:01]2276,Lance Trendy Hairdo 2, Character ID:2
[07-30 16:09:01]2277,Lance Trendy Hairdo 3, Character ID:2
[07-30 16:09:01]2278,Lance Trendy Hairdo 4, Character ID:2
[07-30 16:09:01]2279,Carsise Trendy Hairdo 1, Character ID:1
[07-30 16:09:01]2280,Carsise Trendy Hairdo 2, Character ID:1
[07-30 16:09:01]2281,Carsise Trendy Hairdo 3, Character ID:1
[07-30 16:09:01]2282,Carsise Trendy Hairdo 4, Character ID:1
[07-30 16:09:01]2283,Phyllis Trendy Hairdo 1, Character ID:1
[07-30 16:09:01]2284,Phyllis Trendy Hairdo 2, Character ID:1
[07-30 16:09:01]2285,Phyllis Trendy Hairdo 3, Character ID:1
[07-30 16:09:01]2286,Phyllis Trendy Hairdo 4, Character ID:1
[07-30 16:09:01]2287,Ami Trendy Hairdo 1, Character ID:1
[07-30 16:09:01]2288,Ami Trendy Hairdo 2, Character ID:1
[07-30 16:09:01]2289,Ami Trendy Hairdo 3, Character ID:1
[07-30 16:09:01]2290,Ami Trendy Hairdo 4, Character ID:1
[07-30 16:09:01]2291,Hairdo 1, Character ID:1
[07-30 16:09:01]2292,Little Angel, Character ID:1
[07-30 16:09:01]2293,Hairdo 3, Character ID:1
[07-30 16:09:01]2294,Hairdo 4, Character ID:1
[07-30 16:09:01]2370,Rightful Head of Black Dragon, Character ID:1
[07-30 16:09:01]2434,Arrow 02, Character ID:1
[07-30 16:09:01]2448,Gunpowder 02, Character ID:1
[07-30 16:09:01]2499,Left Plaster Glove, Character ID:1
[07-30 16:09:01]2500,Left Brawler Glove, Character ID:1
[07-30 16:09:01]2501,Left Master Glove, Character ID:1
[07-30 16:09:01]2502,Left Jagged Blade, Character ID:1
[07-30 16:09:01]2503,Left Cosmo Blade, Character ID:1
[07-30 16:09:01]2504,Left Tiger Glove, Character ID:1
[07-30 16:09:01]2505,Left Hand of Death, Character ID:1
[07-30 16:09:01]2527,Raging Bull Tattoo, Character ID:3
[07-30 16:09:01]2528,Savage Bull Tattoo, Character ID:3
[07-30 16:09:01]2529,Primal Tattoo, Character ID:3
[07-30 16:09:01]2530,Hephaestus Framestone, Character ID:1
[07-30 16:09:01]2531,Hephaestus Clawstone, Character ID:1
[07-30 16:09:01]2532,Hephaestus Pawstone, Character ID:1
[07-30 16:09:01]2533,Hermes Framestone, Character ID:1
[07-30 16:09:01]2534,Hermes Clawstone, Character ID:1
[07-30 16:09:01]2535,Hermes Pawstone, Character ID:1
[07-30 16:09:01]2536,Apollo Framestone, Character ID:1
[07-30 16:09:01]2537,Apollo Clawstone, Character ID:1
[07-30 16:09:01]2538,Apollo Pawstone, Character ID:1
[07-30 16:09:01]2539,Poseidon Framestone, Character ID:1
[07-30 16:09:01]2540,Poseidon Clawstone, Character ID:1
[07-30 16:09:01]2541,Poseidon Pawstone, Character ID:1
[07-30 16:09:01]2542,Hestia Framestone, Character ID:1
[07-30 16:09:01]2543,Hestia Clawstone, Character ID:1
[07-30 16:09:01]2544,Hestia Pawstone, Character ID:1
[07-30 16:09:01]2545,Athena Framestone, Character ID:1
[07-30 16:09:01]2546,Athena Clawstone, Character ID:1
[07-30 16:09:01]2547,Athena Pawstone, Character ID:1
[07-30 16:09:01]2548,Artemis Crownstone, Character ID:1
[07-30 16:09:01]2552,Corporeal Kylin Cap, Character ID:1
[07-30 16:09:01]2553,Ami SiSi  Hat, Character ID:1
[07-30 16:09:01]2583,QiQii Hat, Character ID:2
[07-30 16:09:01]2584,FeiFei Hat, Character ID:1
[07-30 16:09:01]2817,Hardin's Bind, Character ID:1
[07-30 16:09:01]2818,Hardin's Touch, Character ID:1
[07-30 16:09:01]2819,Hardin's Print, Character ID:1
[07-30 16:09:01]2820,Darkness's Shadow, Character ID:2
[07-30 16:09:01]2821,Darkness's Touch, Character ID:2
[07-30 16:09:01]2822,Darkness's Trace, Character ID:2
[07-30 16:09:01]2823,Abaddon's Seal, Character ID:2
[07-30 16:09:01]2824,Abaddon's Hand, Character ID:2
[07-30 16:09:01]2825,Abaddon's Brace, Character ID:2
[07-30 16:09:01]2826,Asura's Protection, Character ID:2
[07-30 16:09:01]2827,Asura's Caress, Character ID:2
[07-30 16:09:01]2828,Asura's Dance, Character ID:2
[07-30 16:09:01]2829,Abyss's Possession, Character ID:1
[07-30 16:09:01]2830,Hands of Death, Character ID:1
[07-30 16:09:01]2831,Abyss's Trail, Character ID:1
[07-30 16:09:01]2832,Styx's Torso, Character ID:1
[07-30 16:09:01]2833,Styx's Span, Character ID:1
[07-30 16:09:01]2834,Styx's Wanderer, Character ID:1
[07-30 16:09:01]3061,Bear Shoes, Character ID:1
[07-30 16:09:01]3285,Calculator, Character ID:1
[07-30 16:09:01]3287,Laptop Computer, Character ID:1
[07-30 16:09:01]4147,Spirit Beast Tattoo, Character ID:3
[07-30 16:09:01]4148,Arcane Beast Tattoo, Character ID:3
[07-30 16:09:01]4149,Capricious Battle Armor, Character ID:3
[07-30 16:09:01]4150,Sagacious Battle Armor, Character ID:3
[07-30 16:09:01]4151,Robe of Perception, Character ID:2
[07-30 16:09:01]4152,Robe of Gallant, Character ID:2
[07-30 16:09:01]4153,Nautical Coat, Character ID:2
[07-30 16:09:01]4154,Arcane Lobster Costume, Character ID:1
[07-30 16:09:01]4155,Robe of Stride, Character ID:2
[07-30 16:09:01]4156,Pique Lobster Costume, Character ID:1
[07-30 16:09:01]4157,Robe of Melody, Character ID:1
[07-30 16:09:01]4158,Arcane Bunny Costume, Character ID:1
[07-30 16:09:01]4159,Robe of Spirit, Character ID:1
[07-30 16:09:01]4160,Pique Bunny Costume, Character ID:1
[07-30 16:09:01]4161,Robe of Vengence, Character ID:1
[07-30 16:09:01]4162,Arcane Otter Costume, Character ID:1
[07-30 16:09:01]4163,Robe of Amercement, Character ID:1
[07-30 16:09:01]4164,Pique Otter Costume, Character ID:1
[07-30 16:09:01]4165,Capricious Battle Gauntlets, Character ID:3
[07-30 16:09:01]4166,Sagacious Battle Gauntlets, Character ID:3
[07-30 16:09:01]4167,Gloves of Perception, Character ID:2
[07-30 16:09:01]4168,Gloves of Gallant, Character ID:2
[07-30 16:09:01]4169,Nautical Gloves, Character ID:2
[07-30 16:09:01]4170,Arcane Lobster Muffs, Character ID:1
[07-30 16:09:01]4171,Gloves of Stride, Character ID:2
[07-30 16:09:01]4172,Pique Lobster Muffs, Character ID:1
[07-30 16:09:01]4173,Gloves of Melody, Character ID:1
[07-30 16:09:01]4174,Arcane Bunny Muffs, Character ID:1
[07-30 16:09:01]4175,Gloves of Spirit, Character ID:1
[07-30 16:09:01]4176,Pique Bunny Muffs, Character ID:1
[07-30 16:09:01]4177,Gloves of Vengence, Character ID:1
[07-30 16:09:01]4178,Arcane Otter Muffs, Character ID:1
[07-30 16:09:01]4179,Gloves of Amercement, Character ID:1
[07-30 16:09:01]4180,Pique Otter Muffs, Character ID:1
[07-30 16:09:01]4181,Capricious Battle Greaves, Character ID:3
[07-30 16:09:01]4182,Sagacious Battle Greaves, Character ID:3
[07-30 16:09:01]4183,Boots of Perception, Character ID:2
[07-30 16:09:01]4184,Boots of Gallant, Character ID:2
[07-30 16:09:01]4185,Nautical Boots, Character ID:2
[07-30 16:09:01]4186,Arcane Lobster Shoes, Character ID:1
[07-30 16:09:01]4187,Boots of Stride, Character ID:2
[07-30 16:09:01]4188,Pique Lobster Shoes, Character ID:1
[07-30 16:09:01]4189,Boots of Melody, Character ID:1
[07-30 16:09:01]4190,Arcane Bunny Shoes, Character ID:1
[07-30 16:09:01]4191,Boots of Spirit, Character ID:1
[07-30 16:09:01]4192,Pique Bunny Shoes, Character ID:1
[07-30 16:09:01]4193,Boots of Vengence, Character ID:1
[07-30 16:09:01]4194,Arcane Otter Shoes, Character ID:1
[07-30 16:09:01]4195,Boots of Amercement, Character ID:1
[07-30 16:09:01]4196,Pique Otter Shoes, Character ID:1
[07-30 16:09:01]5013,Robe of the Chilling Heart, Character ID:2
[07-30 16:09:01]5014,Modern Caveman Robe, Character ID:1
[07-30 16:09:01]5015,Alluring Grand Robe, Character ID:1
[07-30 16:09:01]5016,Country Robe, Character ID:1
[07-30 16:09:01]5017,Robe of the Frozen Heart, Character ID:2
[07-30 16:09:01]5018,Wild Caveman Robe, Character ID:1
[07-30 16:09:01]5019,Winter Grand Robe, Character ID:1
[07-30 16:09:01]5020,Carillon Robe, Character ID:1
[07-30 16:09:01]5021,Gloves of the Chilling Heart, Character ID:2
[07-30 16:09:01]5022,Modern Caveman Gloves, Character ID:1
[07-30 16:09:01]5023,Alluring Grand Gloves, Character ID:1
[07-30 16:09:01]5024,Country Gloves, Character ID:1
[07-30 16:09:01]5025,Gloves of the Frozen Heart, Character ID:2
[07-30 16:09:01]5026,Wild Caveman Gloves, Character ID:1
[07-30 16:09:01]5027,Winter Grand Gloves, Character ID:1
[07-30 16:09:01]5028,Carillon Gloves, Character ID:1
[07-30 16:09:01]5029,Boots of the Chilling Heart, Character ID:2
[07-30 16:09:01]5030,Modern Caveman Boots, Character ID:1
[07-30 16:09:01]5031,Alluring Grand Boots, Character ID:1
[07-30 16:09:01]5032,Country Boots, Character ID:1
[07-30 16:09:01]5033,Boots of the Frozen Heart, Character ID:2
[07-30 16:09:01]5034,Wild Caveman Boots, Character ID:1
[07-30 16:09:01]5035,Winter Grand Boots, Character ID:1
[07-30 16:09:01]5036,Carillon Boots, Character ID:1
[07-30 16:09:01]5037,Country Cap, Character ID:1
[07-30 16:09:01]5038,Carillon Cap, Character ID:1
[07-30 16:09:01]5039,Tattoo of the Burning Dragon, Character ID:1
[07-30 16:09:01]5040,Tattoo of the Frozen Dragon, Character ID:1
[07-30 16:09:01]5041,Armor of Catacomb, Character ID:2
[07-30 16:09:01]5042,Torso of Catacomb, Character ID:1
[07-30 16:09:01]5043,Coat of Catacomb, Character ID:1
[07-30 16:09:01]5044,Costume of Catacomb, Character ID:1
[07-30 16:09:01]5045,Gauntlets of Catacomb, Character ID:2
[07-30 16:09:01]5046,Gage of Catacomb, Character ID:1
[07-30 16:09:01]5047,Gloves of Catacomb, Character ID:1
[07-30 16:09:01]5048,Muffs of Catacomb, Character ID:1
[07-30 16:09:01]5049,Greaves of Catacomb, Character ID:2
[07-30 16:09:01]5050,Sandals of Catacomb, Character ID:1
[07-30 16:09:01]5051,Boots of Catacomb, Character ID:1
[07-30 16:09:01]5052,Waders of Catacomb, Character ID:1
[07-30 16:09:01]5056,Crown of Catacomb, Character ID:1
[07-30 16:09:01]5057,Armor of Buccaneer, Character ID:2
[07-30 16:09:01]5058,Torso of Buccaneer, Character ID:1
[07-30 16:09:01]5059,Coat of Buccaneer, Character ID:1
[07-30 16:09:01]5060,Costume of Buccaneer, Character ID:1
[07-30 16:09:01]5061,Gauntlets of Buccaneer, Character ID:2
[07-30 16:09:01]5062,Gage of Buccaneer, Character ID:1
[07-30 16:09:01]5063,Gloves of Buccaneer, Character ID:1
[07-30 16:09:01]5064,Muffs of Buccaneer, Character ID:1
[07-30 16:09:01]5065,Greaves of Buccaneer, Character ID:2
[07-30 16:09:01]5066,Sandals of Buccaneer, Character ID:1
[07-30 16:09:01]5067,Boots of Buccaneer, Character ID:1
[07-30 16:09:01]5068,Waders of Buccaneer, Character ID:1
[07-30 16:09:01]5069,Crown of Buccaneer, Character ID:1
[07-30 16:09:01]5075,Leather Vest, Character ID:2
[07-30 16:09:01]5076,Leather Gloves, Character ID:2
[07-30 16:09:01]5077,Leather Boots, Character ID:2
[07-30 16:09:01]5078,Warrior Frock, Character ID:2
[07-30 16:09:01]5079,Warrior Gloves, Character ID:2
[07-30 16:09:01]5080,Warrior Boots, Character ID:2
[07-30 16:09:01]5081,Nightmare Vest, Character ID:1
[07-30 16:09:01]5082,Nightmare Gloves, Character ID:1
[07-30 16:09:01]5083,Nightmare Boots, Character ID:1
[07-30 16:09:01]5084,Seaman Vest, Character ID:1
[07-30 16:09:01]5085,Seaman Gloves, Character ID:1
[07-30 16:09:01]5086,Seaman Boots, Character ID:1
[07-30 16:09:01]5087,Shark Hide Armor, Character ID:1
[07-30 16:09:01]5088,Shark Hide Gloves, Character ID:1
[07-30 16:09:01]5089,Shark Hide Boots, Character ID:1
[07-30 16:09:01]5090,Sailor Vest, Character ID:1
[07-30 16:09:01]5091,Sailor Gloves, Character ID:1
[07-30 16:09:01]5092,Sailor Boots, Character ID:1
[07-30 16:09:01]5093,Navy Vest, Character ID:1
[07-30 16:09:01]5094,Navy Gloves, Character ID:1
[07-30 16:09:01]5095,Navy Boots, Character ID:1
[07-30 16:09:01]5096,Captain's Jacket, Character ID:1
[07-30 16:09:01]5097,Captain's Gloves, Character ID:1
[07-30 16:09:01]5098,Captain's Boots, Character ID:1
[07-30 16:09:01]5106,Clowny Hat, Character ID:1
[07-30 16:09:01]5107,Bloody Captain Shirt, Character ID:1
[07-30 16:09:01]5108,Bloody Captain Gloves, Character ID:1
[07-30 16:09:01]5109,Bloody Captain Shoes, Character ID:1
[07-30 16:09:01]5110,Sahara Crocodile Crown, Character ID:1
[07-30 16:09:01]5111,Sahara Crocodile Vest, Character ID:1
