[07-30 16:10:53]135,Arrow 01, Character ID:1
[07-30 16:10:53]2001,Hairdo 2, Character ID:2
[07-30 16:10:53]2002,Hairdo 3, Character ID:2
[07-30 16:10:53]2003,Hairdo 4, Character ID:2
[07-30 16:10:53]2004,Hairdo 5, Character ID:2
[07-30 16:10:53]2005,Hairdo 6, Character ID:2
[07-30 16:10:53]2006,Hairdo 7, Character ID:2
[07-30 16:10:53]2007,Hairdo 8, Character ID:2
[07-30 16:10:53]2008,Event Commissioner, Character ID:2
[07-30 16:10:53]2009,Hairdo 1, Character ID:2
[07-30 16:10:53]2010,Hairdo 1, Character ID:2
[07-30 16:10:53]2011,Hairdo 1, Character ID:2
[07-30 16:10:53]2012,Hairdo 1, Character ID:2
[07-30 16:10:53]2013,Hairdo 1, Character ID:2
[07-30 16:10:53]2014,Hairdo 1, Character ID:2
[07-30 16:10:53]2015,Hairdo 2, Character ID:2
[07-30 16:10:53]2016,Hairdo 2, Character ID:2
[07-30 16:10:53]2017,Hairdo 2, Character ID:2
[07-30 16:10:53]2018,Hairdo 2, Character ID:2
[07-30 16:10:53]2019,Hairdo 2, Character ID:2
[07-30 16:10:53]2020,Hairdo 2, Character ID:2
[07-30 16:10:53]2021,Hairdo 3, Character ID:2
[07-30 16:10:53]2022,Hairdo 3, Character ID:2
[07-30 16:10:53]2023,Hairdo 3, Character ID:2
[07-30 16:10:53]2024,Hairdo 3, Character ID:2
[07-30 16:10:53]2025,Hairdo 3, Character ID:2
[07-30 16:10:53]2026,Hairdo 3, Character ID:2
[07-30 16:10:53]2027,Hairdo 4, Character ID:2
[07-30 16:10:53]2028,Hairdo 4, Character ID:2
[07-30 16:10:53]2029,Hairdo 4, Character ID:2
[07-30 16:10:53]2030,Hairdo 4, Character ID:2
[07-30 16:10:53]2031,Hairdo 4, Character ID:2
[07-30 16:10:53]2032,Hairdo 4, Character ID:2
[07-30 16:10:53]2033,Hairdo 5, Character ID:2
[07-30 16:10:53]2034,Hairdo 5, Character ID:2
[07-30 16:10:53]2035,Hairdo 5, Character ID:2
[07-30 16:10:53]2036,Hairdo 5, Character ID:2
[07-30 16:10:53]2037,Hairdo 5, Character ID:2
[07-30 16:10:53]2038,Hairdo 5, Character ID:2
[07-30 16:10:53]2039,Hairdo 5, Character ID:2
[07-30 16:10:53]2040,Hairdo 6, Character ID:2
[07-30 16:10:53]2041,Hairdo 6, Character ID:2
[07-30 16:10:53]2042,Hairdo 6, Character ID:2
[07-30 16:10:53]2043,Hairdo 6, Character ID:2
[07-30 16:10:53]2044,Hairdo 6, Character ID:2
[07-30 16:10:53]2045,Hairdo 6, Character ID:2
[07-30 16:10:53]2046,Hairdo 6, Character ID:2
[07-30 16:10:53]2047,Hairdo 7, Character ID:2
[07-30 16:10:53]2048,Hairdo 7, Character ID:2
[07-30 16:10:53]2049,Hairdo 7, Character ID:2
[07-30 16:10:53]2050,Hairdo 7, Character ID:2
[07-30 16:10:53]2051,Hairdo 7, Character ID:2
[07-30 16:10:53]2052,Hairdo 7, Character ID:2
[07-30 16:10:53]2053,Hairdo 7, Character ID:2
[07-30 16:10:53]2054,Hairdo 8, Character ID:2
[07-30 16:10:53]2055,Hairdo 8, Character ID:2
[07-30 16:10:53]2056,Hairdo 8, Character ID:2
[07-30 16:10:53]2057,Hairdo 8, Character ID:2
[07-30 16:10:53]2058,Hairdo 8, Character ID:2
[07-30 16:10:53]2059,Hairdo 8, Character ID:2
[07-30 16:10:53]2060,Guy 1 Bald Hairdo, Character ID:2
[07-30 16:10:53]2061,Lance Failed Hairdo 2, Character ID:2
[07-30 16:10:53]2062,Hairdo 1, Character ID:1
[07-30 16:10:53]2063,Hairdo 2, Character ID:1
[07-30 16:10:53]2064,Hairdo 3, Character ID:1
[07-30 16:10:53]2065,Hairdo 4, Character ID:1
[07-30 16:10:53]2066,Hairdo 5, Character ID:1
[07-30 16:10:53]2067,Hairdo 6, Character ID:1
[07-30 16:10:53]2068,Hairdo 7, Character ID:1
[07-30 16:10:53]2069,Hairdo 8, Character ID:1
[07-30 16:10:53]2070,Event Commissioner, Character ID:1
[07-30 16:10:53]2071,Hairdo 1, Character ID:1
[07-30 16:10:53]2072,Hairdo 1, Character ID:1
[07-30 16:10:53]2073,Hairdo 1, Character ID:1
[07-30 16:10:53]2074,Hairdo 1, Character ID:1
[07-30 16:10:53]2075,Hairdo 1, Character ID:1
[07-30 16:10:53]2076,Hairdo 1, Character ID:1
[07-30 16:10:53]2077,Hairdo 1, Character ID:1
[07-30 16:10:53]2078,Hairdo 2, Character ID:1
[07-30 16:10:53]2079,Hairdo 2, Character ID:1
[07-30 16:10:53]2080,Hairdo 2, Character ID:1
[07-30 16:10:53]2081,Hairdo 2, Character ID:1
[07-30 16:10:53]2082,Hairdo 2, Character ID:1
[07-30 16:10:53]2083,Hairdo 2, Character ID:1
[07-30 16:10:53]2084,Hairdo 3, Character ID:1
[07-30 16:10:53]2085,Hairdo 3, Character ID:1
[07-30 16:10:53]2086,Hairdo 3, Character ID:1
[07-30 16:10:53]2087,Hairdo 3, Character ID:1
[07-30 16:10:53]2088,Hairdo 3, Character ID:1
[07-30 16:10:53]2089,Hairdo 3, Character ID:1
[07-30 16:10:53]2090,Hairdo 4, Character ID:1
[07-30 16:10:53]2091,Hairdo 4, Character ID:1
[07-30 16:10:53]2092,Hairdo 4, Character ID:1
[07-30 16:10:53]2093,Hairdo 4, Character ID:1
[07-30 16:10:53]2094,Hairdo 4, Character ID:1
[07-30 16:10:53]2095,Hairdo 4, Character ID:1
[07-30 16:10:53]2096,Hairdo 4, Character ID:1
[07-30 16:10:53]2097,Hairdo 5, Character ID:1
[07-30 16:10:53]2098,Hairdo 5, Character ID:1
[07-30 16:10:53]2099,Hairdo 5, Character ID:1
[07-30 16:10:53]2100,Hairdo 5, Character ID:1
[07-30 16:10:53]2101,Hairdo 6, Character ID:1
[07-30 16:10:53]2102,Hairdo 6, Character ID:1
[07-30 16:10:53]2103,Hairdo 6, Character ID:1
[07-30 16:10:53]2104,Hairdo 6, Character ID:1
[07-30 16:10:53]2105,Hairdo 6, Character ID:1
[07-30 16:10:53]2106,Hairdo 6, Character ID:1
[07-30 16:10:53]2107,Hairdo 6, Character ID:1
[07-30 16:10:53]2108,Hairdo 7, Character ID:1
[07-30 16:10:53]2109,Hairdo 7, Character ID:1
[07-30 16:10:53]2110,Hairdo 7, Character ID:1
[07-30 16:10:53]2111,Hairdo 7, Character ID:1
[07-30 16:10:53]2112,Hairdo 7, Character ID:1
[07-30 16:10:53]2113,Hairdo 7, Character ID:1
[07-30 16:10:53]2114,Hairdo 8, Character ID:1
[07-30 16:10:53]2115,Hairdo 8, Character ID:1
[07-30 16:10:53]2116,Hairdo 8, Character ID:1
[07-30 16:10:53]2117,Hairdo 8, Character ID:1
[07-30 16:10:53]2118,Hairdo 8, Character ID:1
[07-30 16:10:53]2119,Hairdo 8, Character ID:1
[07-30 16:10:53]2120,Hairdo 8, Character ID:1
[07-30 16:10:53]2121,Carsise Failed Hairdo 1, Character ID:1
[07-30 16:10:53]2122,Guy 2 Bald Hairdo, Character ID:1
[07-30 16:10:53]2123,Carsise Failed Hairdo 2, Character ID:1
[07-30 16:10:53]2124,Hairdo 1, Character ID:1
[07-30 16:10:53]2125,Hairdo 2, Character ID:1
[07-30 16:10:53]2126,Hairdo 3, Character ID:1
[07-30 16:10:53]2127,Hairdo 4, Character ID:1
[07-30 16:10:53]2128,Hairdo 5, Character ID:1
[07-30 16:10:53]2129,Hairdo 6, Character ID:1
[07-30 16:10:53]2130,Hairdo 7, Character ID:1
[07-30 16:10:53]2131,Hairdo 8, Character ID:1
[07-30 16:10:53]2132,Event Commissioner, Character ID:1
[07-30 16:10:53]2133,Hairdo 1, Character ID:1
[07-30 16:10:53]2134,Hairdo 1, Character ID:1
[07-30 16:10:53]2135,Hairdo 1, Character ID:1
[07-30 16:10:53]2136,Hairdo 1, Character ID:1
[07-30 16:10:53]2137,Hairdo 1, Character ID:1
[07-30 16:10:53]2138,Hairdo 1, Character ID:1
[07-30 16:10:53]2139,Hairdo 1, Character ID:1
[07-30 16:10:53]2140,Hairdo 2, Character ID:1
[07-30 16:10:53]2141,Hairdo 2, Character ID:1
[07-30 16:10:53]2142,Hairdo 2, Character ID:1
[07-30 16:10:53]2143,Hairdo 2, Character ID:1
[07-30 16:10:53]2144,Hairdo 2, Character ID:1
[07-30 16:10:53]2145,Hairdo 2, Character ID:1
[07-30 16:10:53]2146,Hairdo 3, Character ID:1
[07-30 16:10:53]2147,Hairdo 3, Character ID:1
[07-30 16:10:53]2148,Hairdo 3, Character ID:1
[07-30 16:10:53]2149,Hairdo 3, Character ID:1
[07-30 16:10:53]2150,Hairdo 3, Character ID:1
[07-30 16:10:53]2151,Hairdo 3, Character ID:1
[07-30 16:10:53]2152,Hairdo 4, Character ID:1
[07-30 16:10:53]2153,Hairdo 4, Character ID:1
[07-30 16:10:53]2154,Hairdo 4, Character ID:1
[07-30 16:10:53]2155,Hairdo 4, Character ID:1
[07-30 16:10:53]2156,Hairdo 4, Character ID:1
[07-30 16:10:53]2157,Hairdo 4, Character ID:1
[07-30 16:10:53]2158,Hairdo 5, Character ID:1
[07-30 16:10:53]2159,Hairdo 5, Character ID:1
[07-30 16:10:53]2160,Hairdo 5, Character ID:1
[07-30 16:10:53]2161,Hairdo 5, Character ID:1
[07-30 16:10:53]2162,Hairdo 5, Character ID:1
[07-30 16:10:53]2163,Hairdo 5, Character ID:1
[07-30 16:10:53]2164,Hairdo 6, Character ID:1
[07-30 16:10:53]2165,Hairdo 6, Character ID:1
[07-30 16:10:53]2166,Hairdo 6, Character ID:1
[07-30 16:10:53]2167,Hairdo 6, Character ID:1
[07-30 16:10:53]2168,Hairdo 6, Character ID:1
[07-30 16:10:53]2169,Hairdo 6, Character ID:1
[07-30 16:10:53]2170,Hairdo 7, Character ID:1
[07-30 16:10:53]2171,Hairdo 7, Character ID:1
[07-30 16:10:53]2172,Hairdo 7, Character ID:1
[07-30 16:10:53]2173,Hairdo 7, Character ID:1
[07-30 16:10:53]2174,Hairdo 7, Character ID:1
[07-30 16:10:53]2175,Hairdo 7, Character ID:1
[07-30 16:10:53]2176,Hairdo 8, Character ID:1
[07-30 16:10:53]2177,Hairdo 8, Character ID:1
[07-30 16:10:53]2178,Hairdo 8, Character ID:1
[07-30 16:10:53]2179,Hairdo 8, Character ID:1
[07-30 16:10:53]2180,Hairdo 8, Character ID:1
[07-30 16:10:53]2181,Hairdo 8, Character ID:1
[07-30 16:10:53]2182,Phyllis Failed Hairdo 1, Character ID:1
[07-30 16:10:53]2183,Phyllis Failed Hairdo 2, Character ID:1
[07-30 16:10:53]2184,Girl 1 Bald Hairdo, Character ID:1
[07-30 16:10:53]2185,Girl 1 Hair Makeup 01, Character ID:1
[07-30 16:10:53]2186,Girl 2 Hair 00, Character ID:1
[07-30 16:10:53]2187,Crabby Cap, Character ID:1
[07-30 16:10:53]2188,Rooroo Cap, Character ID:1
[07-30 16:10:53]2189,Playful Racoon Cap, Character ID:1
[07-30 16:10:53]2190,Duckling Cap, Character ID:1
[07-30 16:10:53]2191,Big Crab Cap, Character ID:1
[07-30 16:10:53]2192,Lobster Cap, Character ID:1
[07-30 16:10:53]2193,Ducky Cap, Character ID:1
[07-30 16:10:53]2194,Prawn Cap, Character ID:1
[07-30 16:10:53]2195,Pincer Cap, Character ID:1
[07-30 16:10:53]2196,Sheepy Cap, Character ID:1
[07-30 16:10:53]2197,Meowy Cap, Character ID:1
[07-30 16:10:53]2198,Owl Cap, Character ID:1
[07-30 16:10:53]2199,Hopperoo Cap, Character ID:1
[07-30 16:10:53]2200,Clever Otter Cap, Character ID:1
[07-30 16:10:53]2201,Lucky Otter Cap, Character ID:1
[07-30 16:10:53]2202,Mousey Cap, Character ID:1
[07-30 16:10:53]2203,Kitty Cap, Character ID:1
[07-30 16:10:53]2204,Loopy Bunny Cap, Character ID:1
[07-30 16:10:53]2205,Goaty Cap, Character ID:1
[07-30 16:10:53]2206,Deer Cap, Character ID:1
[07-30 16:10:53]2207,Otter Cap, Character ID:1
[07-30 16:10:53]2208,Racoon Cap, Character ID:1
[07-30 16:10:53]2210,Happy Bunny Cap, Character ID:1
[07-30 16:10:53]2211,Night Owl Cap, Character ID:1
[07-30 16:10:53]2212,Kangaroo Cap, Character ID:1
[07-30 16:10:53]2213,Joyful Bunny Cap, Character ID:1
[07-30 16:10:53]2214,Bunny Baby Cap, Character ID:1
[07-30 16:10:53]2215,Lucky Bunny Cap, Character ID:1
[07-30 16:10:53]2217,Event Commissioner, Character ID:1
[07-30 16:10:53]2218,Happy Panda Cap, Character ID:1
[07-30 16:10:53]2219,Mystic Panda Cap, Character ID:1
[07-30 16:10:53]2220,Gold Fish Cap, Character ID:1
[07-30 16:10:53]2221,Fish Fairy Cap, Character ID:1
[07-30 16:10:53]2222,Dragon Cap, Character ID:1
[07-30 16:10:53]2223,Dragon Lord Cap, Character ID:1
[07-30 16:10:53]2246,Girl 2 Bald Hairdo, Character ID:1
[07-30 16:10:53]2247,Hairdo 1, Character ID:1
[07-30 16:10:53]2248,Hairdo 1, Character ID:1
[07-30 16:10:53]2249,Hairdo 1, Character ID:1
[07-30 16:10:53]2250,Hairdo 1, Character ID:1
[07-30 16:10:53]2251,Hairdo 1, Character ID:1
[07-30 16:10:53]2252,Hairdo 1, Character ID:1
[07-30 16:10:53]2253,Hairdo 2, Character ID:1
[07-30 16:10:53]2254,Hairdo 2, Character ID:1
[07-30 16:10:53]2255,Hairdo 2, Character ID:1
[07-30 16:10:53]2256,Hairdo 2, Character ID:1
[07-30 16:10:53]2257,Hairdo 2, Character ID:1
[07-30 16:10:53]2258,Hairdo 2, Character ID:1
[07-30 16:10:53]2259,Hairdo 3, Character ID:1
[07-30 16:10:53]2260,Hairdo 3, Character ID:1
[07-30 16:10:53]2261,Hairdo 3, Character ID:1
[07-30 16:10:53]2262,Hairdo 3, Character ID:1
[07-30 16:10:53]2263,Hairdo 3, Character ID:1
[07-30 16:10:53]2264,Hairdo 3, Character ID:1
[07-30 16:10:53]2265,Hairdo 4, Character ID:1
[07-30 16:10:53]2266,Hairdo 4, Character ID:1
[07-30 16:10:53]2267,Hairdo 4, Character ID:1
[07-30 16:10:53]2268,Hairdo 4, Character ID:1
[07-30 16:10:53]2269,Hairdo 4, Character ID:1
[07-30 16:10:53]2270,Hairdo 4, Character ID:1
[07-30 16:10:53]2271,Ami Failed Hairdo 1, Character ID:1
[07-30 16:10:53]2272,Ami Failed Hairdo 2, Character ID:1
[07-30 16:10:53]2275,Lance Trendy Hairdo 1, Character ID:2
[07-30 16:10:53]2276,Lance Trendy Hairdo 2, Character ID:2
[07-30 16:10:53]2277,Lance Trendy Hairdo 3, Character ID:2
[07-30 16:10:53]2278,Lance Trendy Hairdo 4, Character ID:2
[07-30 16:10:53]2279,Carsise Trendy Hairdo 1, Character ID:1
[07-30 16:10:53]2280,Carsise Trendy Hairdo 2, Character ID:1
[07-30 16:10:53]2281,Carsise Trendy Hairdo 3, Character ID:1
[07-30 16:10:53]2282,Carsise Trendy Hairdo 4, Character ID:1
[07-30 16:10:53]2283,Phyllis Trendy Hairdo 1, Character ID:1
[07-30 16:10:53]2284,Phyllis Trendy Hairdo 2, Character ID:1
[07-30 16:10:53]2285,Phyllis Trendy Hairdo 3, Character ID:1
[07-30 16:10:53]2286,Phyllis Trendy Hairdo 4, Character ID:1
[07-30 16:10:53]2287,Ami Trendy Hairdo 1, Character ID:1
[07-30 16:10:53]2288,Ami Trendy Hairdo 2, Character ID:1
[07-30 16:10:53]2289,Ami Trendy Hairdo 3, Character ID:1
[07-30 16:10:53]2290,Ami Trendy Hairdo 4, Character ID:1
[07-30 16:10:53]2291,Hairdo 1, Character ID:1
[07-30 16:10:53]2292,Little Angel, Character ID:1
[07-30 16:10:53]2293,Hairdo 3, Character ID:1
[07-30 16:10:53]2294,Hairdo 4, Character ID:1
[07-30 16:10:53]2370,Rightful Head of Black Dragon, Character ID:1
[07-30 16:10:53]2434,Arrow 02, Character ID:1
[07-30 16:10:53]2448,Gunpowder 02, Character ID:1
[07-30 16:10:53]2499,Left Plaster Glove, Character ID:1
[07-30 16:10:53]2500,Left Brawler Glove, Character ID:1
[07-30 16:10:53]2501,Left Master Glove, Character ID:1
[07-30 16:10:53]2502,Left Jagged Blade, Character ID:1
[07-30 16:10:53]2503,Left Cosmo Blade, Character ID:1
[07-30 16:10:53]2504,Left Tiger Glove, Character ID:1
[07-30 16:10:53]2505,Left Hand of Death, Character ID:1
[07-30 16:10:53]2527,Raging Bull Tattoo, Character ID:3
[07-30 16:10:53]2528,Savage Bull Tattoo, Character ID:3
[07-30 16:10:53]2529,Primal Tattoo, Character ID:3
[07-30 16:10:53]2530,Hephaestus Framestone, Character ID:1
[07-30 16:10:53]2531,Hephaestus Clawstone, Character ID:1
[07-30 16:10:53]2532,Hephaestus Pawstone, Character ID:1
[07-30 16:10:53]2533,Hermes Framestone, Character ID:1
[07-30 16:10:53]2534,Hermes Clawstone, Character ID:1
[07-30 16:10:53]2535,Hermes Pawstone, Character ID:1
[07-30 16:10:53]2536,Apollo Framestone, Character ID:1
[07-30 16:10:53]2537,Apollo Clawstone, Character ID:1
[07-30 16:10:53]2538,Apollo Pawstone, Character ID:1
[07-30 16:10:53]2539,Poseidon Framestone, Character ID:1
[07-30 16:10:53]2540,Poseidon Clawstone, Character ID:1
[07-30 16:10:53]2541,Poseidon Pawstone, Character ID:1
[07-30 16:10:53]2542,Hestia Framestone, Character ID:1
[07-30 16:10:53]2543,Hestia Clawstone, Character ID:1
[07-30 16:10:53]2544,Hestia Pawstone, Character ID:1
[07-30 16:10:53]2545,Athena Framestone, Character ID:1
[07-30 16:10:53]2546,Athena Clawstone, Character ID:1
[07-30 16:10:53]2547,Athena Pawstone, Character ID:1
[07-30 16:10:53]2548,Artemis Crownstone, Character ID:1
[07-30 16:10:53]2552,Corporeal Kylin Cap, Character ID:1
[07-30 16:10:53]2553,Ami SiSi  Hat, Character ID:1
[07-30 16:10:53]2583,QiQii Hat, Character ID:2
[07-30 16:10:53]2584,FeiFei Hat, Character ID:1
[07-30 16:10:53]2817,Hardin's Bind, Character ID:1
[07-30 16:10:53]2818,Hardin's Touch, Character ID:1
[07-30 16:10:53]2819,Hardin's Print, Character ID:1
[07-30 16:10:53]2820,Darkness's Shadow, Character ID:2
[07-30 16:10:53]2821,Darkness's Touch, Character ID:2
[07-30 16:10:53]2822,Darkness's Trace, Character ID:2
[07-30 16:10:53]2823,Abaddon's Seal, Character ID:2
[07-30 16:10:53]2824,Abaddon's Hand, Character ID:2
[07-30 16:10:53]2825,Abaddon's Brace, Character ID:2
[07-30 16:10:53]2826,Asura's Protection, Character ID:2
[07-30 16:10:53]2827,Asura's Caress, Character ID:2
[07-30 16:10:53]2828,Asura's Dance, Character ID:2
[07-30 16:10:53]2829,Abyss's Possession, Character ID:1
[07-30 16:10:53]2830,Hands of Death, Character ID:1
[07-30 16:10:53]2831,Abyss's Trail, Character ID:1
[07-30 16:10:53]2832,Styx's Torso, Character ID:1
[07-30 16:10:53]2833,Styx's Span, Character ID:1
[07-30 16:10:53]2834,Styx's Wanderer, Character ID:1
[07-30 16:10:53]3061,Bear Shoes, Character ID:1
[07-30 16:10:53]3285,Calculator, Character ID:1
[07-30 16:10:53]3287,Laptop Computer, Character ID:1
[07-30 16:10:53]4147,Spirit Beast Tattoo, Character ID:3
[07-30 16:10:53]4148,Arcane Beast Tattoo, Character ID:3
[07-30 16:10:53]4149,Capricious Battle Armor, Character ID:3
[07-30 16:10:53]4150,Sagacious Battle Armor, Character ID:3
[07-30 16:10:53]4151,Robe of Perception, Character ID:2
[07-30 16:10:53]4152,Robe of Gallant, Character ID:2
[07-30 16:10:53]4153,Nautical Coat, Character ID:2
[07-30 16:10:53]4154,Arcane Lobster Costume, Character ID:1
[07-30 16:10:53]4155,Robe of Stride, Character ID:2
[07-30 16:10:53]4156,Pique Lobster Costume, Character ID:1
[07-30 16:10:53]4157,Robe of Melody, Character ID:1
[07-30 16:10:53]4158,Arcane Bunny Costume, Character ID:1
[07-30 16:10:53]4159,Robe of Spirit, Character ID:1
[07-30 16:10:53]4160,Pique Bunny Costume, Character ID:1
[07-30 16:10:53]4161,Robe of Vengence, Character ID:1
[07-30 16:10:53]4162,Arcane Otter Costume, Character ID:1
[07-30 16:10:53]4163,Robe of Amercement, Character ID:1
[07-30 16:10:53]4164,Pique Otter Costume, Character ID:1
[07-30 16:10:53]4165,Capricious Battle Gauntlets, Character ID:3
[07-30 16:10:53]4166,Sagacious Battle Gauntlets, Character ID:3
[07-30 16:10:53]4167,Gloves of Perception, Character ID:2
[07-30 16:10:53]4168,Gloves of Gallant, Character ID:2
[07-30 16:10:53]4169,Nautical Gloves, Character ID:2
[07-30 16:10:53]4170,Arcane Lobster Muffs, Character ID:1
[07-30 16:10:53]4171,Gloves of Stride, Character ID:2
[07-30 16:10:53]4172,Pique Lobster Muffs, Character ID:1
[07-30 16:10:53]4173,Gloves of Melody, Character ID:1
[07-30 16:10:53]4174,Arcane Bunny Muffs, Character ID:1
[07-30 16:10:53]4175,Gloves of Spirit, Character ID:1
[07-30 16:10:53]4176,Pique Bunny Muffs, Character ID:1
[07-30 16:10:53]4177,Gloves of Vengence, Character ID:1
[07-30 16:10:53]4178,Arcane Otter Muffs, Character ID:1
[07-30 16:10:53]4179,Gloves of Amercement, Character ID:1
[07-30 16:10:53]4180,Pique Otter Muffs, Character ID:1
[07-30 16:10:53]4181,Capricious Battle Greaves, Character ID:3
[07-30 16:10:53]4182,Sagacious Battle Greaves, Character ID:3
[07-30 16:10:53]4183,Boots of Perception, Character ID:2
[07-30 16:10:53]4184,Boots of Gallant, Character ID:2
[07-30 16:10:53]4185,Nautical Boots, Character ID:2
[07-30 16:10:53]4186,Arcane Lobster Shoes, Character ID:1
[07-30 16:10:53]4187,Boots of Stride, Character ID:2
[07-30 16:10:53]4188,Pique Lobster Shoes, Character ID:1
[07-30 16:10:53]4189,Boots of Melody, Character ID:1
[07-30 16:10:53]4190,Arcane Bunny Shoes, Character ID:1
[07-30 16:10:53]4191,Boots of Spirit, Character ID:1
[07-30 16:10:53]4192,Pique Bunny Shoes, Character ID:1
[07-30 16:10:53]4193,Boots of Vengence, Character ID:1
[07-30 16:10:53]4194,Arcane Otter Shoes, Character ID:1
[07-30 16:10:53]4195,Boots of Amercement, Character ID:1
[07-30 16:10:53]4196,Pique Otter Shoes, Character ID:1
[07-30 16:10:53]5013,Robe of the Chilling Heart, Character ID:2
[07-30 16:10:53]5014,Modern Caveman Robe, Character ID:1
[07-30 16:10:53]5015,Alluring Grand Robe, Character ID:1
[07-30 16:10:53]5016,Country Robe, Character ID:1
[07-30 16:10:53]5017,Robe of the Frozen Heart, Character ID:2
[07-30 16:10:53]5018,Wild Caveman Robe, Character ID:1
[07-30 16:10:53]5019,Winter Grand Robe, Character ID:1
[07-30 16:10:53]5020,Carillon Robe, Character ID:1
[07-30 16:10:53]5021,Gloves of the Chilling Heart, Character ID:2
[07-30 16:10:53]5022,Modern Caveman Gloves, Character ID:1
[07-30 16:10:53]5023,Alluring Grand Gloves, Character ID:1
[07-30 16:10:53]5024,Country Gloves, Character ID:1
[07-30 16:10:53]5025,Gloves of the Frozen Heart, Character ID:2
[07-30 16:10:53]5026,Wild Caveman Gloves, Character ID:1
[07-30 16:10:53]5027,Winter Grand Gloves, Character ID:1
[07-30 16:10:53]5028,Carillon Gloves, Character ID:1
[07-30 16:10:53]5029,Boots of the Chilling Heart, Character ID:2
[07-30 16:10:53]5030,Modern Caveman Boots, Character ID:1
[07-30 16:10:53]5031,Alluring Grand Boots, Character ID:1
[07-30 16:10:53]5032,Country Boots, Character ID:1
[07-30 16:10:53]5033,Boots of the Frozen Heart, Character ID:2
[07-30 16:10:53]5034,Wild Caveman Boots, Character ID:1
[07-30 16:10:53]5035,Winter Grand Boots, Character ID:1
[07-30 16:10:53]5036,Carillon Boots, Character ID:1
[07-30 16:10:53]5037,Country Cap, Character ID:1
[07-30 16:10:53]5038,Carillon Cap, Character ID:1
[07-30 16:10:53]5039,Tattoo of the Burning Dragon, Character ID:1
[07-30 16:10:53]5040,Tattoo of the Frozen Dragon, Character ID:1
[07-30 16:10:53]5041,Armor of Catacomb, Character ID:2
[07-30 16:10:53]5042,Torso of Catacomb, Character ID:1
[07-30 16:10:53]5043,Coat of Catacomb, Character ID:1
[07-30 16:10:53]5044,Costume of Catacomb, Character ID:1
[07-30 16:10:53]5045,Gauntlets of Catacomb, Character ID:2
[07-30 16:10:53]5046,Gage of Catacomb, Character ID:1
[07-30 16:10:53]5047,Gloves of Catacomb, Character ID:1
[07-30 16:10:53]5048,Muffs of Catacomb, Character ID:1
[07-30 16:10:53]5049,Greaves of Catacomb, Character ID:2
[07-30 16:10:53]5050,Sandals of Catacomb, Character ID:1
[07-30 16:10:53]5051,Boots of Catacomb, Character ID:1
[07-30 16:10:53]5052,Waders of Catacomb, Character ID:1
[07-30 16:10:53]5056,Crown of Catacomb, Character ID:1
[07-30 16:10:53]5057,Armor of Buccaneer, Character ID:2
[07-30 16:10:53]5058,Torso of Buccaneer, Character ID:1
[07-30 16:10:53]5059,Coat of Buccaneer, Character ID:1
[07-30 16:10:53]5060,Costume of Buccaneer, Character ID:1
[07-30 16:10:53]5061,Gauntlets of Buccaneer, Character ID:2
[07-30 16:10:53]5062,Gage of Buccaneer, Character ID:1
[07-30 16:10:53]5063,Gloves of Buccaneer, Character ID:1
[07-30 16:10:53]5064,Muffs of Buccaneer, Character ID:1
[07-30 16:10:53]5065,Greaves of Buccaneer, Character ID:2
[07-30 16:10:53]5066,Sandals of Buccaneer, Character ID:1
[07-30 16:10:53]5067,Boots of Buccaneer, Character ID:1
[07-30 16:10:53]5068,Waders of Buccaneer, Character ID:1
[07-30 16:10:53]5069,Crown of Buccaneer, Character ID:1
[07-30 16:10:53]5075,Leather Vest, Character ID:2
[07-30 16:10:53]5076,Leather Gloves, Character ID:2
[07-30 16:10:53]5077,Leather Boots, Character ID:2
[07-30 16:10:53]5078,Warrior Frock, Character ID:2
[07-30 16:10:53]5079,Warrior Gloves, Character ID:2
[07-30 16:10:53]5080,Warrior Boots, Character ID:2
[07-30 16:10:53]5081,Nightmare Vest, Character ID:1
[07-30 16:10:53]5082,Nightmare Gloves, Character ID:1
[07-30 16:10:53]5083,Nightmare Boots, Character ID:1
[07-30 16:10:53]5084,Seaman Vest, Character ID:1
[07-30 16:10:53]5085,Seaman Gloves, Character ID:1
[07-30 16:10:53]5086,Seaman Boots, Character ID:1
[07-30 16:10:53]5087,Shark Hide Armor, Character ID:1
[07-30 16:10:53]5088,Shark Hide Gloves, Character ID:1
[07-30 16:10:53]5089,Shark Hide Boots, Character ID:1
[07-30 16:10:53]5090,Sailor Vest, Character ID:1
[07-30 16:10:53]5091,Sailor Gloves, Character ID:1
[07-30 16:10:53]5092,Sailor Boots, Character ID:1
[07-30 16:10:53]5093,Navy Vest, Character ID:1
[07-30 16:10:53]5094,Navy Gloves, Character ID:1
[07-30 16:10:53]5095,Navy Boots, Character ID:1
[07-30 16:10:53]5096,Captain's Jacket, Character ID:1
[07-30 16:10:53]5097,Captain's Gloves, Character ID:1
[07-30 16:10:53]5098,Captain's Boots, Character ID:1
[07-30 16:10:53]5106,Clowny Hat, Character ID:1
[07-30 16:10:53]5107,Bloody Captain Shirt, Character ID:1
[07-30 16:10:53]5108,Bloody Captain Gloves, Character ID:1
[07-30 16:10:53]5109,Bloody Captain Shoes, Character ID:1
[07-30 16:10:53]5110,Sahara Crocodile Crown, Character ID:1
[07-30 16:10:53]5111,Sahara Crocodile Vest, Character ID:1
